Id,SalePrice
1912,317315.22
1913,139274.88
1914,62759.367
1915,326091.22
1916,62759.367
1917,223079.47
1918,140071.62
1919,151928.45
1920,143465.73
1921,376165.78
1922,314749.2
1923,246012.11
1924,249978.06
1925,194183.36
1926,362362.8
1927,132752.17
1928,163780.61
1929,124534.29
1930,132851.02
1931,132538.9
1932,129558.18
1933,198732.77
1934,178568.83
1935,172879.42
1936,194189.03
1937,175680.22
1938,167518.45
1939,248626.17
1940,189507.72
1941,166239.39
1942,159368.34
1943,234685.92
1944,409847.94
1945,407753.25
1946,125566.09
1947,166226.5
1948,171337.23
1949,257764.61
1950,180877.2
1951,235630.34
1952,204937.56
1953,172932.75
1954,172180.45
1955,136249.75
1956,317868.56
1957,147299.42
1958,261467.6
1959,136041.08
1960,106836.71
1961,132253.83
1962,97627.72
1963,104484.125
1964,102385.984
1965,138504.78
1966,133814.73
1967,313368.22
1968,480364.78
1969,373252.84
1970,438558.38
1971,540777.56
1972,390108.44
1973,283099.2
1974,344377.03
1975,659136.06
1976,292410.72
1977,359552.97
1978,350277.0
1979,307719.56
1980,207689.14
1981,326479.2
1982,226925.9
1983,210622.42
1984,169448.36
1985,239378.3
1986,209942.44
1987,193123.06
1988,178760.27
1989,187085.72
1990,207722.31
1991,240755.39
1992,214005.38
1993,174214.98
1994,214526.64
1995,178889.84
1996,265515.28
1997,300787.16
1998,307797.94
1999,300155.62
2000,318106.8
2001,288931.94
2002,247197.7
2003,252419.36
2004,299152.94
2005,204631.56
2006,222110.48
2007,249914.53
2008,240383.34
2009,206962.16
2010,187892.5
2011,137557.86
2012,177162.97
2013,183020.28
2014,187015.83
2015,215583.1
2016,192835.08
2017,193393.78
2018,118585.58
2019,132604.11
2020,89125.38
2021,99836.05
2022,198920.56
2023,136574.84
2024,284644.06
2025,356575.12
2026,177980.77
2027,169038.39
2028,152853.28
2029,167383.5
2030,261883.14
2031,229316.52
2032,245030.16
2033,249376.0
2034,175853.86
2035,225332.53
2036,193625.9
2037,224789.4
2038,316175.06
2039,234154.39
2040,325374.34
2041,303920.1
2042,201777.03
2043,180345.84
2044,163741.25
2045,196319.02
2046,162141.17
2047,134413.03
2048,138333.89
2049,134871.73
2050,158732.05
2051,101614.18
2052,120667.98
2053,144597.33
2054,100226.04
2055,159580.64
2056,144085.39
2057,105244.65
2058,199362.7
2059,130483.234
2060,166039.03
2061,157539.03
2062,128068.92
2063,126421.016
2064,140051.98
2065,98333.3
2066,158567.88
2067,100428.61
2068,143759.42
2069,85900.32
2070,115837.18
2071,116887.31
2072,144483.66
2073,120487.74
2074,201270.12
2075,146463.64
2076,119204.086
2077,167946.25
2078,132209.4
2079,119818.11
2080,105763.34
2081,126384.2
2082,121173.05
2083,143783.53
2084,116192.79
2085,111713.51
2086,91559.09
2087,106135.555
2088,95577.54
2089,90360.22
2090,128875.91
2091,115086.11
2092,124478.26
2093,113229.7
2094,118216.56
2095,153352.48
2096,96813.36
2097,100749.35
2098,152369.47
2099,62759.367
2100,62759.367
2101,117904.47
2102,104821.37
2103,115830.1
2104,120664.266
2105,135353.73
2106,62759.367
2107,170079.28
2108,115776.03
2109,109140.23
2110,111383.65
2111,131485.5
2112,134795.47
2113,118754.95
2114,108461.93
2115,154500.83
2116,120720.4
2117,143507.73
2118,131131.61
2119,107953.21
2120,102056.16
2121,90174.16
2122,131050.14
2123,92569.625
2124,149224.2
2125,120754.07
2126,162576.31
2127,163038.45
2128,132090.55
2129,62759.367
2130,127814.766
2131,109291.195
2132,107441.87
2133,127323.85
2134,116634.71
2135,102966.5
2136,94430.5
2137,101835.42
2138,127593.586
2139,140295.45
2140,137586.81
2141,159619.4
2142,130039.31
2143,151329.86
2144,131247.95
2145,140256.9
2146,169577.62
2147,159293.42
2148,122190.89
2149,132299.4
2150,236377.84
2151,126229.66
2152,168363.81
2153,168211.83
2154,96879.3
2155,131186.31
2156,259804.31
2157,240647.27
2158,242117.69
2159,220363.73
2160,187415.53
2161,236752.78
2162,418414.03
2163,327141.28
2164,259615.33
2165,217802.61
2166,158582.86
2167,232017.77
2168,190609.94
2169,192594.3
2170,229757.75
2171,160406.02
2172,129893.0
2173,193928.58
2174,222808.06
2175,289184.12
2176,306426.97
2177,231932.33
2178,211677.88
2179,145293.19
2180,204966.66
2181,191141.58
2182,227101.9
2183,186509.19
2184,111219.42
2185,119078.68
2186,141209.08
2187,141676.58
2188,142497.97
2189,280610.9
2190,77300.59
2191,62759.367
2192,90423.25
2193,116468.305
2194,103396.38
2195,89256.52
2196,101766.016
2197,125328.67
2198,158445.52
2199,177716.03
2200,148040.67
2201,153382.81
2202,191662.47
2203,147766.08
2204,183112.97
2205,124591.32
2206,154391.81
2207,240036.36
2208,263632.8
2209,268873.06
2210,121381.18
2211,113838.98
2212,120721.81
2213,113539.16
2214,132627.88
2215,106125.125
2216,141420.7
2217,95730.25
2218,62759.367
2219,62759.367
2220,62759.367
2221,326577.4
2222,304001.84
2223,271488.75
2224,207084.14
2225,120661.57
2226,174460.11
2227,197851.83
2228,278940.34
2229,256545.23
2230,155245.22
2231,220052.31
2232,184629.22
2233,190881.0
2234,246239.77
2235,213618.8
2236,251364.1
2237,307335.16
2238,216130.66
2239,97694.79
2240,144704.1
2241,153014.16
2242,114357.16
2243,116036.46
2244,97044.2
2245,99120.8
2246,135671.19
2247,107475.516
2248,127067.79
2249,125693.86
2250,129965.34
2251,128011.2
2252,173154.3
2253,162026.53
2254,177129.92
2255,178822.88
2256,167763.78
2257,205425.6
2258,159108.73
2259,174671.25
2260,151943.55
2261,211218.81
2262,228793.44
2263,408873.16
2264,598515.1
2265,154295.67
2266,311235.2
2267,383091.3
2268,646923.5
2269,147074.44
2270,197233.08
2271,215395.27
2272,181493.08
2273,156210.92
2274,187073.45
2275,158281.7
2276,199352.53
2277,167753.61
2278,138627.83
2279,135488.11
2280,100828.21
2281,158473.66
2282,164566.9
2283,103228.87
2284,114123.266
2285,135817.64
2286,119519.15
2287,360042.28
2288,295689.7
2289,379825.03
2290,512383.0
2291,345724.72
2292,465083.2
2293,527606.2
2294,426383.03
2295,551398.8
2296,282438.22
2297,362374.06
2298,362092.62
2299,355522.44
2300,332761.34
2301,337347.47
2302,268425.25
2303,250963.03
2304,261626.0
2305,204436.6
2306,194044.23
2307,206934.02
2308,261818.11
2309,273287.53
2310,223253.69
2311,211052.02
2312,181968.55
2313,176413.78
2314,180260.66
2315,186502.53
2316,195528.12
2317,193977.64
2318,185798.06
2319,190592.3
2320,185729.03
2321,245974.23
2322,191470.05
2323,193394.92
2324,184885.69
2325,210810.16
2326,178940.92
2327,198289.78
2328,217057.67
2329,187900.9
2330,183309.95
2331,337003.7
2332,406955.2
2333,321709.7
2334,263814.97
2335,289815.12
2336,311038.5
2337,185272.58
2338,258020.45
2339,210026.17
2340,364682.06
2341,201371.16
2342,228644.73
2343,237876.9
2344,202205.66
2345,222414.77
2346,213942.69
2347,201235.84
2348,247546.89
2349,187934.06
2350,305050.22
2351,260408.58
2352,246017.52
2353,256059.06
2354,147424.44
2355,146874.89
2356,151126.73
2357,186459.98
2358,190525.38
2359,134056.14
2360,117659.445
2361,146415.08
2362,257159.72
2363,132356.69
2364,155146.19
2365,203142.55
2366,198905.39
2367,219628.4
2368,220941.81
2369,200077.28
2370,169003.55
2371,161952.28
2372,190088.5
2373,281427.34
2374,318090.38
2375,253092.94
2376,314667.4
2377,347719.8
2378,182225.02
2379,198633.81
2380,145768.81
2381,176183.72
2382,208366.11
2383,192443.89
2384,242573.94
2385,154734.7
2386,137617.08
2387,129761.586
2388,101041.94
2389,114332.69
2390,162907.77
2391,142887.05
2392,117194.91
2393,180439.47
2394,144482.8
2395,190617.23
2396,128804.62
2397,206029.44
2398,122092.31
2399,84819.41
2400,81588.38
2401,134186.38
2402,131060.44
2403,144367.02
2404,154304.5
2405,149962.73
2406,144061.98
2407,121070.484
2408,134082.3
2409,115758.56
2410,156607.67
2411,113862.92
2412,150910.23
2413,126496.22
2414,151103.44
2415,132043.34
2416,122974.25
2417,135433.58
2418,139545.28
2419,124247.8
2420,125910.39
2421,145977.25
2422,100870.336
2423,118440.2
2424,134679.11
2425,182598.11
2426,133123.05
2427,127357.98
2428,173268.25
2429,107938.17
2430,130234.13
2431,116922.71
2432,150219.31
2433,152545.25
2434,138176.45
2435,149319.06
2436,119916.61
2437,98012.22
2438,119590.836
2439,95620.22
2440,124840.22
2441,78162.02
2442,99851.07
2443,131324.86
2444,133170.08
2445,90424.17
2446,129519.91
2447,164999.33
2448,128768.42
2449,112574.125
2450,150798.53
2451,119041.42
2452,190693.56
2453,93802.11
2454,125400.43
2455,119108.96
2456,139033.45
2457,158008.67
2458,138230.12
2459,102806.266
2460,145331.77
2461,126174.81
2462,128515.29
2463,130361.64
2464,159101.17
2465,131477.86
2466,118063.55
2467,118717.96
2468,94541.875
2469,90997.18
2470,187644.3
2471,190854.12
2472,157031.52
2473,111453.87
2474,91796.62
2475,173067.75
2476,111133.82
2477,116041.805
2478,148702.86
2479,99766.63
2480,152667.23
2481,121016.2
2482,106352.87
2483,110972.39
2484,124266.375
2485,125785.766
2486,149749.73
2487,183959.45
2488,157952.36
2489,158930.5
2490,139072.64
2491,91533.81
2492,202183.94
2493,150852.55
2494,136685.4
2495,67469.53
2496,247274.36
2497,146565.33
2498,125579.56
2499,90203.61
2500,121583.445
2501,123901.05
2502,135674.73
2503,112131.75
2504,207716.06
2505,264376.78
2506,257838.92
2507,281265.53
2508,254756.08
2509,217954.45
2510,216276.2
2511,173267.73
2512,208082.12
2513,221233.58
2514,325721.97
2515,153791.75
2516,178547.02
2517,149330.75
2518,152190.45
2519,248654.83
2520,214755.42
2521,183885.9
2522,230935.05
2523,115516.05
2524,146715.06
2525,155258.95
2526,151819.84
2527,126625.695
2528,148109.75
2529,115592.02
2530,142350.16
2531,265408.25
2532,222950.92
2533,197163.38
2534,235744.94
2535,284066.8
2536,238344.5
2537,261073.97
2538,186016.58
2539,179080.02
2540,184490.52
2541,181040.73
2542,165748.31
2543,111211.57
2544,114035.51
2545,132048.03
2546,119856.8
2547,130233.63
2548,148827.6
2549,147730.1
2550,1234589.5
2551,140714.58
2552,124779.99
2553,62759.367
2554,88655.07
2555,112798.66
2556,98912.336
2557,101437.4
2558,162765.67
2559,147045.06
2560,167246.17
2561,154532.11
2562,168628.0
2563,151184.77
2564,217413.14
2565,156631.72
2566,199468.94
2567,146820.56
2568,215365.9
2569,265470.53
2570,112884.04
2571,192463.58
2572,135889.5
2573,210242.17
2574,319266.94
2575,132774.94
2576,106719.13
2577,132922.66
2578,62759.367
2579,62759.367
2580,62759.367
2581,100092.95
2582,100315.445
2583,296399.22
2584,156805.33
2585,188869.9
2586,208555.72
2587,185794.44
2588,142916.66
2589,148982.45
2590,196574.38
2591,224883.45
2592,205950.89
2593,242859.97
2594,177114.8
2595,198379.38
2596,280415.25
2597,188184.7
2598,290761.94
2599,443736.84
2600,157717.83
2601,128002.35
2602,62887.73
2603,91462.27
2604,89364.02
2605,62759.367
2606,147297.78
2607,221509.86
2608,183280.1
2609,171258.16
2610,105975.93
2611,173268.56
2612,155885.75
2613,126447.695
2614,122856.47
2615,152386.31
2616,150687.56
2617,187646.77
2618,159883.39
2619,180382.34
2620,187473.1
2621,167681.58
2622,172814.97
2623,234354.14
2624,310155.88
2625,286784.9
2626,173556.25
2627,165345.02
2628,592600.94
2629,603302.56
2630,429635.44
2631,548607.7
2632,470447.25
2633,309356.2
2634,473358.44
2635,146402.38
2636,172863.47
2637,179129.83
2638,264579.47
2639,182727.17
2640,147402.22
2641,107976.64
2642,162371.58
2643,106410.67
2644,116620.55
2645,104298.98
2646,94371.44
2647,102099.08
2648,138687.97
2649,146641.27
2650,119792.67
2651,139104.92
2652,438863.03
2653,262414.16
2654,281645.53
2655,465683.4
2656,334787.22
2657,346177.5
2658,316451.6
2659,317146.5
2660,384090.44
2661,347639.5
2662,369246.62
2663,305514.75
2664,268533.9
2665,338954.34
2666,273628.5
2667,186986.25
2668,186713.92
2669,182101.58
2670,274124.5
2671,188109.72
2672,195667.89
2673,195466.39
2674,192363.22
2675,185807.75
2676,188468.72
2677,191498.1
2678,225781.6
2679,285637.7
2680,289951.75
2681,409166.12
2682,314598.78
2683,681037.1
2684,320228.1
2685,322720.97
2686,264743.6
2687,309768.47
2688,204072.95
2689,204392.92
2690,417795.12
2691,191035.84
2692,144597.69
2693,204572.77
2694,136697.06
2695,194896.39
2696,184862.7
2697,180475.5
2698,200770.34
2699,163876.19
2700,153053.42
2701,146870.27
2702,111446.734
2703,116099.336
2704,132584.83
2705,103728.516
2706,102835.96
2707,109221.19
2708,129330.05
2709,98932.27
2710,129291.96
2711,311670.34
2712,431043.84
2713,175128.78
2714,151582.61
2715,169240.17
2716,148382.78
2717,197120.31
2718,222017.83
2719,153120.1
2720,173856.66
2721,126475.75
2722,148108.11
2723,128182.49
2724,123870.16
2725,126175.15
2726,145101.52
2727,159865.4
2728,169028.84
2729,140659.94
2730,137330.94
2731,131510.62
2732,130168.96
2733,147105.1
2734,116746.445
2735,134094.88
2736,130959.414
2737,120543.76
2738,127418.34
2739,141752.19
2740,136897.89
2741,137205.61
2742,150340.48
2743,156756.55
2744,160412.6
2745,138270.31
2746,137518.75
2747,147858.98
2748,124955.83
2749,133809.66
2750,113030.9
2751,137709.95
2752,152311.0
2753,148769.19
2754,229562.78
2755,139959.95
2756,104599.82
2757,81064.21
2758,101362.69
2759,158627.88
2760,123649.48
2761,137514.78
2762,132369.47
2763,173903.23
2764,144884.78
2765,257915.05
2766,117755.84
2767,79201.18
2768,123738.42
2769,137020.88
2770,127129.12
2771,100069.055
2772,99645.16
2773,165691.3
2774,137882.77
2775,111470.96
2776,142920.78
2777,159932.23
2778,100608.64
2779,124266.87
2780,91681.26
2781,96638.65
2782,102330.23
2783,107040.76
2784,120232.3
2785,143270.34
2786,62759.367
2787,112463.27
2788,80125.734
2789,160390.7
2790,101283.57
2791,92050.336
2792,62759.367
2793,118606.87
2794,95430.76
2795,121862.22
2796,103949.18
2797,191976.89
2798,99383.67
2799,106121.414
2800,62759.367
2801,101296.75
2802,120560.2
2803,149184.67
2804,116393.36
2805,99686.12
2806,85851.22
2807,228117.31
2808,149835.22
2809,124494.81
2810,119588.18
2811,156719.95
2812,168790.69
2813,153749.05
2814,155970.64
2815,112759.31
2816,232497.12
2817,176125.92
2818,126063.51
2819,186280.05
2820,140531.33
2821,114067.23
2822,153097.67
2823,325477.5
2824,171795.48
2825,148801.92
2826,137993.69
2827,127350.92
2828,206752.38
2829,218152.45
2830,223340.58
2831,174315.28
2832,246568.98
2833,312883.2
2834,233751.27
2835,232565.16
2836,188627.53
2837,158166.47
2838,152360.11
2839,179561.02
2840,195207.03
2841,195980.45
2842,235313.28
2843,152893.08
2844,168126.47
2845,126271.484
2846,206210.12
2847,215410.47
2848,201421.64
2849,190145.48
2850,276818.6
2851,190445.03
2852,239626.02
2853,244899.78
2854,148185.67
2855,199637.97
2856,198038.66
2857,184803.53
2858,198460.58
2859,99181.13
2860,135294.08
2861,113215.734
2862,167583.11
2863,125780.83
2864,237627.02
2865,139716.48
2866,130058.02
2867,104848.13
2868,91560.76
2869,93171.42
2870,102881.61
2871,62759.367
2872,62759.367
2873,102486.516
2874,127824.31
2875,106662.38
2876,138813.88
2877,146935.89
2878,151464.94
2879,133890.17
2880,106388.94
2881,141967.52
2882,192160.83
2883,208880.72
2884,174308.73
2885,175624.31
2886,241727.4
2887,98588.8
2888,140749.61
2889,62759.367
2890,92146.32
2891,138107.98
2892,62759.367
2893,62759.367
2894,62759.367
2895,342294.47
2896,294870.03
2897,206596.36
2898,129693.29
2899,191492.56
2900,161090.6
2901,230700.11
2902,174809.67
2903,318445.97
2904,341955.94
2905,68285.11
2906,193968.11
2907,102784.445
2908,130071.375
2909,135243.88
2910,62759.367
2911,69373.29
2912,155690.22
2913,62759.367
2914,62759.367
2915,62759.367
2916,62759.367
2917,165541.95
2918,112891.48
2919,218823.89
